"","doc_id","sentence_id","entity","entity_type"
"3563","text55",24,"Hu","PERSON"
"3564","text55",25,"Hu","PERSON"
"3565","text55",25,"last_spring","DATE"
"3566","text55",25,"China","GPE"
"3567","text55",26,"Beijing","GPE"
"3568","text55",26,"Hu","PERSON"
"3569","text55",28,"Deng","PERSON"
"3570","text55",28,"Tuesday","DATE"
"3571","text55",28,"Goldman","PERSON"
"3572","text55",28,"Liu","PERSON"
"3573","text55",29,"Hu","PERSON"
"3574","text55",29,"Liu","PERSON"
"3575","text55",29,"Hu","PERSON"
"3576","text55",29,"Liu","PERSON"
"3577","text55",29,"Hu","PERSON"
"3578","text55",29,"Chinese","NORP"
"3579","text55",30,"Hu","PERSON"
"3580","text55",30,"71_years_old","DATE"
"3581","text55",30,"Deng","PERSON"
"3582","text55",30,"their_days","DATE"
"3583","text55",30,"the_Red_Army","ORG"
"3584","text55",30,"the_late_1930_'s","DATE"
"3585","text55",30,"the_State_Department","ORG"
"3586","text55",30,"Government","ORG"
"3587","text55",31,"Beijing","GPE"
"3588","text55",31,"Hu","PERSON"
"3589","text55",31,"this_week","DATE"
"3590","text55",32,"Noboru_Takeshita","PERSON"
"3591","text55",32,"Japan","GPE"
"3592","text55",32,"Liberal_Democratic_Party","ORG"
"3593","text55",33,"Hu","PERSON"
"3594","text55",33,"China","GPE"
"3595","text55",33,"Japan","GPE"
"3596","text55",34,"Deng","PERSON"
"3597","text55",34,"China","GPE"
"3598","text55",34,"the_late_1970_'s","DATE"
"3599","text55",34,"Mao","PERSON"
"3600","text55",35,"the_State_Department","ORG"
"3601","text55",35,"Goldman","PERSON"
"3602","text55",36,"1957","DATE"
"3603","text55",36,"Deng","PERSON"
"3604","text55",36,"hundreds_of_thousands","CARDINAL"
"3605","text55",36,"Mao","PERSON"
"3606","text55",36,"a_hundred","CARDINAL"
"3607","text55",37,"Deng","PERSON"
"3608","text55",37,"1979","DATE"
"3609","text55",38,"last_month","DATE"
"3610","text55",39,"The_State_Department","ORG"
"3611","text55",39,"Deng","PERSON"
"3612","text55",39,"the_Cultural_Revolution","EVENT"
"3613","text55",39,"1960","DATE"
"3614","text55",41,"Liu","PERSON"
"3615","text55",41,"at_least_two","CARDINAL"
"3616","text55",41,"Deng","PERSON"
"3617","text55",41,"one","CARDINAL"
"3618","text55",42,"Liu","PERSON"
"3619","text55",42,"China","GPE"
"3620","text55",42,"Goldman","PERSON"
"3621","text55",43,"China","GPE"
"3622","text55",43,"'_Between_Men_and_Monsters","WORK"
"3623","text55",44,"1985","DATE"
"3624","text55",44,"The_Second_Kind_of_Loyalty","WORK"
"3625","text55",44,"Liu","PERSON"
"3626","text55",44,"Chinese","NORP"
"3627","text55",44,"first","ORDINAL"
"3628","text55",44,"the_Communist_Party","ORG"
"3629","text55",45,"thousands","CARDINAL"
"3630","text55",45,"China","GPE"
"3631","text55",46,"Liu","PERSON"
"3632","text55",47,"Liu","PERSON"
"3633","text55",47,"Confucian","NORP"
"3634","text55",47,"Goldman","PERSON"
"3635","text55",48,"last_summer","DATE"
"3636","text55",48,"Beijing","GPE"
"3637","text55",48,"China","GPE"
"3638","text56",2,"New_York_City_'s","GPE"
"3639","text56",2,"Kenneth_Conboy","PERSON"
"3640","text56",2,"yesterday","DATE"
"3641","text56",2,"last_month","DATE"
"3642","text56",2,"Bess_Myerson","PERSON"
"3643","text56",2,"Carl_A._Capasso","PERSON"
"3644","text56",3,"Koch","PERSON"
"3645","text56",5,"New_York_City_'s","GPE"
"3646","text56",5,"Kenneth_Conboy","PERSON"
"3647","text56",5,"yesterday","DATE"
"3648","text56",5,"last_month","DATE"
"3649","text56",5,"Bess_Myerson","PERSON"
"3650","text56",5,"Carl_A._Capasso","PERSON"
"3651","text56",6,"Koch","PERSON"
"3652","text56",7,"New_York_City_'s","GPE"
"3653","text56",7,"Commissioner_of_Investigation","ORG"
"3654","text56",7,"Kenneth_Conboy","PERSON"
"3655","text56",7,"yesterday","DATE"
"3656","text56",7,"last_month","DATE"
"3657","text56",7,"Bess_Myerson","PERSON"
"3658","text56",7,"Carl_A._Capasso","PERSON"
"3659","text56",8,"Koch","PERSON"
"3660","text56",9,"first","ORDINAL"
"3661","text56",9,"Myerson","PERSON"
"3662","text56",9,"last_Friday","DATE"
"3663","text56",9,"night","TIME"
"3664","text56",10,"Myerson","PERSON"
"3665","text56",11,"Capasso","PERSON"
"3666","text56",11,"Conboy","PERSON"
"3667","text56",13,"the_Department_of_Investigation","ORG"
"3668","text56",13,"New_York_City","GPE"
"3669","text56",14,"Conboy","PERSON"
"3670","text56",16,"the_Investigation_Department","ORG"
"3671","text56",17,"George_Arzt","PERSON"
"3672","text56",17,"Koch","PERSON"
"3673","text57",2,"Cuomo","PERSON"
"3674","text57",3,"Thursday","DATE"
"3675","text57",5,"Cuomo","PERSON"
"3676","text57",6,"Thursday","DATE"
"3677","text57",7,"Cuomo","PERSON"
"3678","text57",8,"Thursday","DATE"
"3679","text57",9,"the_Governor_'s_Commission_on_Government_Integrity","ORG"
"3680","text57",9,"Joseph_A._Califano_Jr.","PERSON"
"3681","text57",9,"Health","ORG"
"3682","text57",9,"Education","ORG"
"3683","text57",9,"Welfare","ORG"
"3684","text57",9,"the_Carter_Administration","ORG"
"3685","text57",9,"Manhattan","GPE"
"3686","text57",10,"the_New_York_Civil_Liberties_Union","ORG"
"3687","text57",10,"Richard_D._Emery","PERSON"
"3688","text57",11,"Howard_Simons","PERSON"
"3689","text57",11,"the_Nieman_Foundation_for_Journalism","ORG"
"3690","text57",11,"Harvard_University","ORG"
"3691","text57",11,"The_Washington_Post","ORG"
"3692","text57",12,"Patricia_M._Hynes","PERSON"
"3693","text57",12,"the_United_States","GPE"
"3694","text57",12,"Manhattan","GPE"
"3695","text57",12,"Milberg","GPE"
"3696","text57",12,"Weiss","GPE"
"3697","text57",12,"Bershad","GPE"
"3698","text57",12,"Specthrie_&_Lerach","ORG"
"3699","text57",14,"Two","CARDINAL"
"3700","text57",14,"Bernard_Meyer","PERSON"
"3701","text57",14,"the_State_Court_of_Appeals","ORG"
"3702","text57",14,"Bishop_Emerson_Moore","PERSON"
"3703","text57",14,"the_Catholic_Archidiocese_of_New_York","ORG"
"3704","text57",15,"seventh","ORDINAL"
"3705","text57",15,"tonight","TIME"
"3706","text57",16,"the_State_-_City_Commission_on_Integrity_in_Government","ORG"
"3707","text57",16,"Columbia_University","ORG"
"3708","text57",16,"Michael_I._Sovern","PERSON"
"3709","text57",17,"Sovern","ORG"
"3710","text57",17,"Koch","PERSON"
"3711","text57",17,"Cuomo","PERSON"
"3712","text57",21,"Evan_Davis","PERSON"
"3713","text57",21,"the_State_Legislature","ORG"
"3714","text58",2,"New_York_City_'s","GPE"
"3715","text58",2,"Parking_Violations_Bureau","ORG"
"3716","text58",3,"Koch","PERSON"
"3717","text58",3,"last_January","DATE"
"3718","text58",3,"P.V.B.","ORG"
"3719","text58",4,"Joseph_LEAD","PERSON"
"3720","text58",4,"New_York_City_'s","GPE"
"3721","text58",4,"Parking_Violations_Bureau","ORG"
"3722","text58",5,"Koch","PERSON"
"3723","text58",5,"last_January","DATE"
"3724","text58",5,"P.V.B.","ORG"
"3725","text58",6,"Joseph_Mentioning","PERSON"
"3726","text58",6,"New_York_City_'s","GPE"
"3727","text58",6,"Parking_Violations_Bureau","ORG"
"3728","text58",7,"Koch","PERSON"
"3729","text58",7,"last_January","DATE"
"3730","text58",7,"P.V.B.","ORG"
"3731","text58",8,"Joseph_Bruno","PERSON"
"3732","text58",9,"Bruno","PERSON"
"3733","text58",11,"Bruno","PERSON"
"3734","text58",11,"millions","CARDINAL"
"3735","text58",13,"the_P.V.B._Terms_of_the_new","ORG"
"3736","text58",14,"Bruno","PERSON"
"3737","text58",14,"Geoffrey_Lindenauer","PERSON"
"3738","text58",17,"The_early_-_morning","TIME"
"3739","text58",17,"late_-_evening_hours","TIME"
"3740","text58",19,"only_a_year","DATE"
"3741","text58",19,"the_Parking_Violations_Bureau","ORG"
"3742","text59",2,"Nicaragua","GPE"
"3743","text59",2,"Communist_Party","ORG"
"3744","text59",2,"the_Sandinista_Government","ORG"
"3745","text59",4,"Nicaragua","GPE"
"3746","text59",4,"Communist_Party","ORG"
"3747","text59",4,"the_Sandinista_Government","ORG"
"3748","text59",5,"Nicaragua","GPE"
"3749","text59",5,"Communist_Party","ORG"
"3750","text59",5,"the_Sandinista_Government","ORG"
"3751","text59",6,"Sandinistas","NORP"
"3752","text59",6,"Nicaragua","GPE"
"3753","text59",6,"Communist_Party","ORG"
"3754","text59",8,"Marxists","ORG"
"3755","text59",8,"Ariel_Bravo_Lorio","PERSON"
"3756","text59",8,"one","CARDINAL"
"3757","text59",8,"two","CARDINAL"
"3758","text59",8,"Communist","NORP"
"3759","text59",8,"the_National_Assembly","ORG"
"3760","text59",10,"Marxists","ORG"
"3761","text59",11,"the_Communist_Party","ORG"
"3762","text59",11,"Nicaraguan","NORP"
"3763","text59",12,"Communist","NORP"
"3764","text59",12,"Sandinistas","NORP"
"3765","text59",14,"The_Communist_Party","ORG"
"3766","text59",14,"Sandinista","NORP"
"3767","text59",15,"1984","DATE"
"3768","text59",15,"the_Communist_Party","ORG"
"3769","text59",15,"the_Sandinista_Government","ORG"
"3770","text59",16,"The_Soviet_Communist_Party","ORG"
"3771","text59",16,"Sandinistas","NORP"
"3772","text59",16,"the_Nicaraguan_Communist_Party","ORG"
"3773","text59",17,"Nicaraguan","NORP"
"3774","text59",17,"Communists","NORP"
"3775","text59",17,"Moscow","GPE"
"3776","text59",17,"Nicaraguan","NORP"
"3777","text59",20,"Bravo","PERSON"
"3778","text59",22,"Nicaragua","GPE"
"3779","text59",22,"March_1982","DATE"
"3780","text59",23,"Communist","NORP"
"3781","text59",24,"Managua","GPE"
"3782","text59",24,"Sandinista","NORP"
"3783","text59",25,"Nicaragua","GPE"
"3784","text59",26,"Bravo","PERSON"
"3785","text59",30,"Communists","NORP"
"3786","text59",30,"Sandinistas","NORP"
"3787","text59",32,"Nicaraguan","NORP"
"3788","text59",32,"Sandinistas","NORP"
"3789","text59",35,"The_Communist_Party","ORG"
"3790","text59",35,"United_States","GPE"
"3791","text59",35,"Nicaragua","GPE"
"3792","text59",36,"the_hour","TIME"
"3793","text59",37,"last_month","DATE"
"3794","text59",38,"Communist","NORP"
"3795","text59",38,"Daniel_Ortega","PERSON"
"3796","text59",38,"Eugene_Hasenfus","PERSON"
"3797","text59",38,"American","NORP"
"3798","text59",41,"Avance","ORG"
"3799","text59",42,"one","CARDINAL"
"3800","text59",43,"Communist","NORP"
"3801","text59",43,"Nicaragua","GPE"
"3802","text59",43,"Eli_Altamirano_Perez","PERSON"
"3803","text59",43,"1984","DATE"
"3804","text59",47,"Communist","NORP"
"3805","text59",47,"Nicaragua","GPE"
"3806","text59",47,"Sandinistas","NORP"
"3807","text59",48,"Bravo","PERSON"
"3808","text59",48,"several_years","DATE"
"3809","text59",48,"the_Soviet_Union","GPE"
"3810","text59",48,"Nicaragua","GPE"
"3811","text59",50,"Sandinistas","NORP"
"3812","text59",52,"Bonapartists","NORP"
"3813","text59",52,"Sandinista","NORP"
"3814","text59",53,"Sandinistas","NORP"
"3815","text59",53,"Marxism","NORP"
"3816","text59",53,"Communist","NORP"
"3817","text59",53,"Communist","NORP"
"3818","text59",54,"Communists","NORP"
"3819","text59",55,"Communist_Party","ORG"
"3820","text6",2,"New_York_State_Senators","ORG"
"3821","text6",2,"Assemblymen","GPE"
"3822","text6",2,"43,000","MONEY"
"3823","text6",2,"thousands","CARDINAL"
"3824","text6",5,"New_York_State_Senators","ORG"
"3825","text6",5,"Assemblymen","GPE"
"3826","text6",5,"43,000","MONEY"
"3827","text6",5,"thousands","CARDINAL"
"3828","text6",7,"New_York_State_Senators","ORG"
"3829","text6",7,"Assemblymen","GPE"
"3830","text6",7,"43,000","MONEY"
"3831","text6",7,"thousands","CARDINAL"
"3832","text6",9,"1986","DATE"
"3833","text6",9,"Legislature","ORG"
"3834","text6",9,"211","CARDINAL"
"3835","text6",9,"184","CARDINAL"
"3836","text6",11,"today","DATE"
"3837","text6",11,"6,500","MONEY"
"3838","text6",11,"30,000","MONEY"
"3839","text6",11,"Senate","ORG"
"3840","text6",11,"Assembly","ORG"
"3841","text6",12,"last_week_'s","DATE"
"3842","text6",12,"Cuomo","PERSON"
"3843","text6",12,"11","CARDINAL"
"3844","text6",13,"only_16","CARDINAL"
"3845","text6",20,"Cuomo","PERSON"
"3846","text6",20,"Cabinet","ORG"
"3847","text60",2,"Communist_Party","ORG"
"3848","text60",2,"Hu_Yaobang","PERSON"
"3849","text60",2,"today","DATE"
"3850","text60",2,"China","GPE"
"3851","text60",2,"this_week","DATE"
"3852","text60",4,"Communist_Party","ORG"
"3853","text60",4,"Hu_Yaobang","PERSON"
"3854","text60",4,"today","DATE"
"3855","text60",4,"China","GPE"
"3856","text60",4,"this_week","DATE"
"3857","text60",5,"Communist_Party","ORG"
"3858","text60",5,"Hu_Yaobang","PERSON"
"3859","text60",5,"today","DATE"
"3860","text60",5,"China","GPE"
"3861","text60",5,"this_week","DATE"
"3862","text60",6,"Hu","PERSON"
"3863","text60",6,"Deng_Xiaoping","PERSON"
"3864","text60",6,"Chinese","NORP"
"3865","text60",7,"Hu","PERSON"
"3866","text60",7,"Politboro","PERSON"
"3867","text60",8,"Hu","PERSON"
"3868","text60",8,"international_liaison_department","ORG"
"3869","text60",11,"Hu","PERSON"
"3870","text60",11,"Chinese","NORP"
"3871","text60",11,"today","DATE"
"3872","text60",12,"Hu","PERSON"
"3873","text60",13,"Hua_Guofeng","PERSON"
"3874","text60",13,"Mao_Zedong","PERSON"
"3875","text60",13,"1981","DATE"
"3876","text60",16,"the_Great_Hall_of_the_People","FAC"
"3877","text60",16,"the_Standing_Committee_of_the_National_People_'s_Congress","ORG"
"3878","text60",16,"about_150","CARDINAL"
"3879","text60",17,"Zhao_Ziyang","PERSON"
"3880","text60",17,"one","CARDINAL"
"3881","text60",18,"Chinese","NORP"
"3882","text60",18,"44_million","CARDINAL"
"3883","text60",19,"the_Communist_Party_'s","ORG"
"3884","text60",19,"today","DATE"
"3885","text60",19,"China","GPE"
"3886","text60",19,"1979","DATE"
"3887","text60",20,"late_last_year","DATE"
"3888","text60",20,"Chinese","NORP"
"3889","text60",22,"Deng","PERSON"
"3890","text60",22,"Hu","PERSON"
"3891","text60",22,"Chinese","NORP"
"3892","text60",23,"Hu_Yaobang","PERSON"
"3893","text60",24,"Deng","PERSON"
"3894","text60",25,"Hu","PERSON"
"3895","text60",26,"Hu","PERSON"
"3896","text60",26,"early_this_week","DATE"
"3897","text60",26,"Hu","PERSON"
"3898","text60",27,"Hu","PERSON"
"3899","text60",28,"Tonight","TIME"
"3900","text60",28,"Arvo_Aalto","ORG"
"3901","text60",28,"Finnish_Communist_Party","ORG"
"3902","text60",29,"Hu","PERSON"
"3903","text60",30,"the_Communist_Party","ORG"
"3904","text60",30,"Beijing","GPE"
"3905","text60",30,"Chinese","NORP"
"3906","text60",31,"One","CARDINAL"
"3907","text60",31,"Chinese","NORP"
"3908","text60",31,"Hu","PERSON"
"3909","text60",31,"Deng","PERSON"
"3910","text60",31,"three","CARDINAL"
"3911","text60",32,"Hu_Other","PERSON"
"3912","text60",32,"Chinese","NORP"
"3913","text60",33,"three","CARDINAL"
"3914","text60",33,"Deng_-_Fang_Lizhi","PERSON"
"3915","text60",33,"the_University_of_Science_and_Technology","ORG"
"3916","text60",33,"Hefei","GPE"
"3917","text60",33,"Liu_Binyan","PERSON"
"3918","text60",33,"The_People_'s_Daily","ORG"
"3919","text60",33,"Wang_Ruowang","PERSON"
"3920","text60",33,"Shanghai","GPE"
"3921","text60",33,"Hu","PERSON"
"3922","text60",34,"Hu","PERSON"
"3923","text60",34,"China","GPE"
"3924","text60",35,"last_summer","DATE"
"3925","text60",36,"the_summer","DATE"
"3926","text60",38,"Chinese","NORP"
"3927","text60",38,"today","DATE"
"3928","text60",38,"Zhao","PERSON"
"3929","text60",38,"Hu","PERSON"
"3930","text60",38,"Li_Peng","PERSON"
"3931","text60",38,"Soviet","NORP"
"3932","text60",38,"Politburo","ORG"
"3933","text60",38,"Zhao","PERSON"
"3934","text60",39,"Hu","PERSON"
"3935","text60",39,"Zhao","PERSON"
"3936","text60",39,"Li","PERSON"
"3937","text60",40,"Politburo","ORG"
"3938","text60",40,"the_Communist_Party","ORG"
"3939","text60",40,"the_National_People_'s_Congress","ORG"
"3940","text60",41,"two","CARDINAL"
"3941","text60",41,"China","GPE"
"3942","text60",42,"recent_days","DATE"
"3943","text61",2,"Richard_L._Rubin","PERSON"
"3944","text61",2,"Queens_Democratic","NORP"
"3945","text61",2,"yesterday","DATE"
"3946","text61",2,"New_York_State","GPE"
"3947","text61",2,"more_than_$_49,000","MONEY"
"3948","text61",2,"two","CARDINAL"
"3949","text61",4,"Richard_L._Rubin","PERSON"
"3950","text61",4,"Queens_Democratic","NORP"
"3951","text61",4,"yesterday","DATE"
"3952","text61",4,"New_York_State","GPE"
"3953","text61",4,"more_than_$_49,000","MONEY"
"3954","text61",4,"two","CARDINAL"
"3955","text61",5,"Richard_L._Rubin","PERSON"
"3956","text61",5,"Queens_Democratic","NORP"
"3957","text61",5,"yesterday","DATE"
"3958","text61",5,"New_York_State","GPE"
"3959","text61",5,"more_than_$_49,000","MONEY"
"3960","text61",5,"two","CARDINAL"
"3961","text61",6,"United_States","GPE"
"3962","text61",6,"Kevin_J._O'Brien","PERSON"
"3963","text61",6,"Rubin","PERSON"
"3964","text61",6,"two","CARDINAL"
"3965","text61",7,"two","CARDINAL"
"3966","text61",8,"One","CARDINAL"
"3967","text61",8,"Rubin","PERSON"
"3968","text61",8,"Gavin_Scotti","PERSON"
"3969","text61",10,"Marilyn_J._Wagner","PERSON"
"3970","text61",10,"Mary_E._Robles","PERSON"
"3971","text61",10,"Rubin","PERSON"
"3972","text61",10,"Queens_Boulevard","ORG"
"3973","text61",10,"Assembly","ORG"
"3974","text61",10,"the_Democratic_Party","ORG"
"3975","text61",11,"One","CARDINAL"
"3976","text61",11,"Assemblyman","NORP"
"3977","text61",11,"David_L._Cohen","PERSON"
"3978","text61",11,"Flushing","GPE"
"3979","text61",11,"Albany","GPE"
"3980","text61",11,"one","CARDINAL"
"3981","text61",12,"Cohen","PERSON"
"3982","text61",12,"Rubin","PERSON"
"3983","text61",12,"Assembly","ORG"
"3984","text61",12,"Rubin","PERSON"
"3985","text61",13,"A_Strange_Procedure_'_The_Chief_Judge_of_Federal_District_Court","WORK"
"3986","text61",13,"Brooklyn","GPE"
"3987","text61",13,"Jack_B._Weinstein","PERSON"
"3988","text61",13,"Cohen","PERSON"
"3989","text61",14,"O'Brien","PERSON"
"3990","text61",14,"Rubin","PERSON"
"3991","text61",14,"the_Queens_County_Democratic_Party","ORG"
"3992","text61",15,"Rubin","PERSON"
"3993","text61",15,"Assembly","ORG"
"3994","text61",15,"Stanley_Fink","PERSON"
"3995","text61",15,"the_Queens_Democratic_Party","ORG"
"3996","text61",16,"Rubin","PERSON"
"3997","text61",16,"46_years_old","DATE"
"3998","text61",16,"City_Hall","ORG"
"3999","text61",16,"Albany","GPE"
"4000","text61",16,"Queens_County","GPE"
"4001","text61",16,"Democratic","NORP"
"4002","text61",16,"Donald_R._Manes","PERSON"
"4003","text61",17,"Manes","ORG"
"4004","text61",17,"Weinstein","PERSON"
"4005","text61",17,"Manes","PERSON"
"4006","text61",18,"Manes","PERSON"
"4007","text61",18,"last_March","DATE"
"4008","text61",19,"O'Brien","PERSON"
"4009","text61",19,"one","CARDINAL"
"4010","text61",19,"Assemblywoman_Gerdi_L._Lipshutz","PERSON"
"4011","text61",19,"Rockaway_Park","GPE"
"4012","text61",19,"Robles","PERSON"
"4013","text61",19,"Cohen","PERSON"
"4014","text61",19,"Rubin","PERSON"
"4015","text61",19,"Robles","PERSON"
"4016","text61",21,"Rubin","PERSON"
"4017","text61",22,"O'Brien","PERSON"
"4018","text61",22,"Albany","GPE"
"4019","text61",27,"Wagner","PERSON"
"4020","text61",27,"Rubin","PERSON"
"4021","text61",27,"April_1980_to_October_1982","DATE"
"4022","text61",27,"Florida","GPE"
"4023","text61",27,"Assembly","ORG"
"4024","text61",27,"early_1981","DATE"
"4025","text61",28,"3,500","MONEY"
"4026","text61",28,"Rubin","PERSON"
"4027","text61",28,"about_$_7,000","MONEY"
"4028","text61",28,"Assembly","ORG"
"4029","text61",28,"about_$_5,200","MONEY"
"4030","text62",2,"Stanley_M._Friedman","PERSON"
"4031","text62",2,"Bronx_Democratic","NORP"
"4032","text62",2,"two","CARDINAL"
"4033","text62",2,"the_New_York_National_Guard","ORG"
"4034","text62",2,"yesterday","DATE"
"4035","text62",4,"Stanley_M._Friedman","PERSON"
"4036","text62",4,"Bronx_Democratic","NORP"
"4037","text62",4,"two","CARDINAL"
"4038","text62",4,"the_New_York_National_Guard","ORG"
"4039","text62",4,"yesterday","DATE"
"4040","text62",5,"Stanley_M._Friedman","PERSON"
"4041","text62",5,"Bronx_Democratic","NORP"
"4042","text62",5,"two","CARDINAL"
"4043","text62",5,"the_New_York_National_Guard","ORG"
"4044","text62",5,"yesterday","DATE"
"4045","text62",6,"Friedman","PERSON"
"4046","text62",6,"Marvin_B._Kaplan","PERSON"
"4047","text62",6,"Bernard_G._Ehrlich","PERSON"
"4048","text62",6,"Guard","ORG"
"4049","text62",7,"Ehrlich","PERSON"
"4050","text62",7,"Richard_Biaggi","PERSON"
"4051","text62",7,"Mario_Biaggi","PERSON"
"4052","text62",7,"Democrat","NORP"
"4053","text62",7,"Bronx","GPE"
"4054","text62",9,"Robert_M._Morgenthau","PERSON"
"4055","text62",9,"Manhattan","GPE"
"4056","text62",9,"State","ORG"
"4057","text62",9,"Robert_Abrams","PERSON"
"4058","text62",10,"Richard_Biaggi","PERSON"
